Date,City,Fuel_Type,RSP
2023-07-04,Mumbai,Petrol,106.31
2023-07-04,Chennai,Petrol,102.63
2023-07-04,Kolkata,Petrol,106.03
2023-07-04,Delhi,Diesel,89.62
2023-07-04,Mumbai,Diesel,94.27
2023-07-04,Chennai,Diesel,94.24
2023-07-04,Kolkata,Diesel,92.76
2023-07-03,Delhi,Petrol,96.72
2023-07-03,Mumbai,Petrol,106.31
2023-07-03,Chennai,Petrol,102.63
2023-07-03,Kolkata,Petrol,106.03
2023-07-03,Delhi,Diesel,89.62
2023-07-03,Mumbai,Diesel,94.27
2023-07-03,Chennai,Diesel,94.24
2023-07-03,Kolkata,Diesel,92.76
2023-07-02,Delhi,Petrol,96.72
2023-07-02,Mumbai,Petrol,106.31
2023-07-02,Chennai,Petrol,102.63
2023-07-02,Kolkata,Petrol,106.03
2023-07-02,Delhi,Diesel,89.62
2023-07-02,Mumbai,Diesel,94.27
2023-07-02,Chennai,Diesel,94.24
2023-07-02,Kolkata,Diesel,92.76
2023-07-01,Delhi,Petrol,96.72
2023-07-01,Mumbai,Petrol,106.31
2023-07-01,Chennai,Petrol,102.63
2023-07-01,Kolkata,Petrol,106.03
2023-07-01,Delhi,Diesel,89.62
2023-07-01,Mumbai,Diesel,94.27
2023-07-01,Chennai,Diesel,94.24
2023-07-01,Kolkata,Diesel,92.76
2023-06-30,Delhi,Petrol,96.72
2023-06-30,Mumbai,Petrol,106.31
2023-06-30,Chennai,Petrol,102.63
2023-06-30,Kolkata,Petrol,106.03
2023-06-30,Delhi,Diesel,89.62
2023-06-30,Mumbai,Diesel,94.27
2023-06-30,Chennai,Diesel,94.24
2023-06-30,Kolkata,Diesel,92.76
2023-06-29,Delhi,Petrol,96.72
2023-06-29,Mumbai,Petrol,106.31
2023-06-29,Chennai,Petrol,102.63
2023-06-29,Kolkata,Petrol,106.03
2023-06-29,Delhi,Diesel,89.62
2023-06-29,Mumbai,Diesel,94.27
2023-06-29,Chennai,Diesel,94.24
2023-06-29,Kolkata,Diesel,92.76
2023-06-28,Delhi,Petrol,96.72
2023-06-28,Mumbai,Petrol,106.31
2023-06-28,Chennai,Petrol,102.63
2023-06-28,Kolkata,Petrol,106.03
2023-06-28,Delhi,Diesel,89.62
2023-06-28,Mumbai,Diesel,94.27
2023-06-28,Chennai,Diesel,94.24
2023-06-28,Kolkata,Diesel,92.76
2023-06-27,Delhi,Petrol,96.72
2023-06-27,Mumbai,Petrol,106.31
2023-06-27,Chennai,Petrol,102.63
2023-06-27,Kolkata,Petrol,106.03
2023-06-27,Delhi,Diesel,89.62
2023-06-27,Mumbai,Diesel,94.27
2023-06-27,Chennai,Diesel,94.24
2023-06-27,Kolkata,Diesel,92.76
2023-06-26,Delhi,Petrol,96.72
2023-06-26,Mumbai,Petrol,106.31
2023-06-26,Chennai,Petrol,102.63
2023-06-26,Kolkata,Petrol,106.03
2023-06-26,Delhi,Diesel,89.62
2023-06-26,Mumbai,Diesel,94.27
2023-06-26,Chennai,Diesel,94.24
2023-06-26,Kolkata,Diesel,92.76
2023-06-25,Delhi,Petrol,96.72
2023-06-25,Mumbai,Petrol,106.31
2023-06-25,Chennai,Petrol,102.63
2023-06-25,Kolkata,Petrol,106.03
2023-06-25,Delhi,Diesel,89.62
2023-06-25,Mumbai,Diesel,94.27
2023-06-25,Chennai,Diesel,94.24
2023-06-25,Kolkata,Diesel,92.76
2023-06-24,Delhi,Petrol,96.72
2023-06-24,Mumbai,Petrol,106.31
2023-06-24,Chennai,Petrol,102.63
2023-06-24,Kolkata,Petrol,106.03
2023-06-24,Delhi,Diesel,89.62
2023-06-24,Mumbai,Diesel,94.27
2023-06-24,Chennai,Diesel,94.24
2023-06-24,Kolkata,Diesel,92.76
2023-06-23,Delhi,Petrol,96.72
2023-06-23,Mumbai,Petrol,106.31
2023-06-23,Chennai,Petrol,102.63
2023-06-23,Kolkata,Petrol,106.03
2023-06-23,Delhi,Diesel,89.62
2023-06-23,Mumbai,Diesel,94.27
2023-06-23,Chennai,Diesel,94.24
2023-06-23,Kolkata,Diesel,92.76
2023-06-22,Delhi,Petrol,96.72
2023-06-22,Mumbai,Petrol,106.31
2023-06-22,Chennai,Petrol,102.63
2023-06-22,Kolkata,Petrol,106.03
2023-06-22,Delhi,Diesel,89.62
2023-06-22,Mumbai,Diesel,94.27
2023-06-22,Chennai,Diesel,94.24
2023-06-22,Kolkata,Diesel,92.76
2023-06-21,Delhi,Petrol,96.72
2023-06-21,Mumbai,Petrol,106.31
2023-06-21,Chennai,Petrol,102.63
2023-06-21,Kolkata,Petrol,106.03
2023-06-21,Delhi,Diesel,89.62
2023-06-21,Mumbai,Diesel,94.27
2023-06-21,Chennai,Diesel,94.24
2023-06-21,Kolkata,Diesel,92.76
2023-06-20,Delhi,Petrol,96.72
2023-06-20,Mumbai,Petrol,106.31
2023-06-20,Chennai,Petrol,102.63
2023-06-20,Kolkata,Petrol,106.03
2023-06-20,Delhi,Diesel,89.62
2023-06-20,Mumbai,Diesel,94.27
2023-06-20,Chennai,Diesel,94.24
2023-06-20,Kolkata,Diesel,92.76
2023-06-19,Delhi,Petrol,96.72
2023-06-19,Mumbai,Petrol,106.31
2023-06-19,Chennai,Petrol,102.63
2023-06-19,Kolkata,Petrol,106.03
2023-06-19,Delhi,Diesel,89.62
2023-06-19,Mumbai,Diesel,94.27
2023-06-19,Chennai,Diesel,94.24
2023-06-19,Kolkata,Diesel,92.76
2023-06-18,Delhi,Petrol,96.72
2023-06-18,Mumbai,Petrol,106.31
2023-06-18,Chennai,Petrol,102.63
2023-06-18,Kolkata,Petrol,106.03
2023-06-18,Delhi,Diesel,89.62
2023-06-18,Mumbai,Diesel,94.27
2023-06-18,Chennai,Diesel,94.24
2023-06-18,Kolkata,Diesel,92.76
2023-06-17,Delhi,Petrol,96.72
2023-06-17,Mumbai,Petrol,106.31
2023-06-17,Chennai,Petrol,102.63
2023-06-17,Kolkata,Petrol,106.03
2023-06-17,Delhi,Diesel,89.62
2023-06-17,Mumbai,Diesel,94.27
2023-06-17,Chennai,Diesel,94.24
2023-06-17,Kolkata,Diesel,92.76
2023-06-16,Delhi,Petrol,96.72
2023-06-16,Mumbai,Petrol,106.31
2023-06-16,Chennai,Petrol,102.63
2023-06-16,Kolkata,Petrol,106.03
2023-06-16,Delhi,Diesel,89.62
2023-06-16,Mumbai,Diesel,94.27
2023-06-16,Chennai,Diesel,94.24
2023-06-16,Kolkata,Diesel,92.76
2023-06-15,Delhi,Petrol,96.72
2023-06-15,Mumbai,Petrol,106.31
2023-06-15,Chennai,Petrol,102.63
2023-06-15,Kolkata,Petrol,106.03
2023-06-15,Delhi,Diesel,89.62
2023-06-15,Mumbai,Diesel,94.27
2023-06-15,Chennai,Diesel,94.24
2023-06-15,Kolkata,Diesel,92.76
2023-06-14,Delhi,Petrol,96.72
2023-06-14,Mumbai,Petrol,106.31
2023-06-14,Chennai,Petrol,102.63
2023-06-14,Kolkata,Petrol,106.03
2023-06-14,Delhi,Diesel,89.62
2023-06-14,Mumbai,Diesel,94.27
2023-06-14,Chennai,Diesel,94.24
2023-06-14,Kolkata,Diesel,92.76
2023-06-13,Delhi,Petrol,96.72
2023-06-13,Mumbai,Petrol,106.31
2023-06-13,Chennai,Petrol,102.63
2023-06-13,Kolkata,Petrol,106.03
2023-06-13,Delhi,Diesel,89.62
2023-06-13,Mumbai,Diesel,94.27
2023-06-13,Chennai,Diesel,94.24
2023-06-13,Kolkata,Diesel,92.76
2023-06-12,Delhi,Petrol,96.72
2023-06-12,Mumbai,Petrol,106.31
2023-06-12,Chennai,Petrol,102.63
2023-06-12,Kolkata,Petrol,106.03
2023-06-12,Delhi,Diesel,89.62
2023-06-12,Mumbai,Diesel,94.27
2023-06-12,Chennai,Diesel,94.24
2023-06-12,Kolkata,Diesel,92.76
2023-06-11,Delhi,Petrol,96.72
2023-06-11,Mumbai,Petrol,106.31
2023-06-11,Chennai,Petrol,102.63
2023-06-11,Kolkata,Petrol,106.03
2023-06-11,Delhi,Diesel,89.62
2023-06-11,Mumbai,Diesel,94.27
2023-06-11,Chennai,Diesel,94.24
2023-06-11,Kolkata,Diesel,92.76
2023-06-10,Delhi,Petrol,96.72
2023-06-10,Mumbai,Petrol,106.31
2023-06-10,Chennai,Petrol,102.63
2023-06-10,Kolkata,Petrol,106.03
2023-06-10,Delhi,Diesel,89.62
2023-06-10,Mumbai,Diesel,94.27
2023-06-10,Chennai,Diesel,94.24
2023-06-10,Kolkata,Diesel,92.76
2023-06-09,Delhi,Petrol,96.72
2023-06-09,Mumbai,Petrol,106.31
2023-06-09,Chennai,Petrol,102.63
2023-06-09,Kolkata,Petrol,106.03
2023-06-09,Delhi,Diesel,89.62
2023-06-09,Mumbai,Diesel,94.27
2023-06-09,Chennai,Diesel,94.24
2023-06-09,Kolkata,Diesel,92.76
2023-06-08,Delhi,Petrol,96.72
2023-06-08,Mumbai,Petrol,106.31
2023-06-08,Chennai,Petrol,102.63
2023-06-08,Kolkata,Petrol,106.03
2023-06-08,Delhi,Diesel,89.62
2023-06-08,Mumbai,Diesel,94.27
2023-06-08,Chennai,Diesel,94.24
2023-06-08,Kolkata,Diesel,92.76
2023-06-07,Delhi,Petrol,96.72
2023-06-07,Mumbai,Petrol,106.31
2023-06-07,Chennai,Petrol,102.63
2023-06-07,Kolkata,Petrol,106.03
2023-06-07,Delhi,Diesel,89.62
2023-06-07,Mumbai,Diesel,94.27
2023-06-07,Chennai,Diesel,94.24
2023-06-07,Kolkata,Diesel,92.76
2023-06-06,Delhi,Petrol,96.72
2023-06-06,Mumbai,Petrol,106.31
2023-06-06,Chennai,Petrol,102.63
2023-06-06,Kolkata,Petrol,106.03
2023-06-06,Delhi,Diesel,89.62
2023-06-06,Mumbai,Diesel,94.27
2023-06-06,Chennai,Diesel,94.24
2023-06-06,Kolkata,Diesel,92.76
2023-06-05,Delhi,Petrol,96.72
2023-06-05,Mumbai,Petrol,106.31
2023-06-05,Chennai,Petrol,102.63
2023-06-05,Kolkata,Petrol,106.03
2023-06-05,Delhi,Diesel,89.62
2023-06-05,Mumbai,Diesel,94.27
2023-06-05,Chennai,Diesel,94.24
2023-06-05,Kolkata,Diesel,92.76
2023-06-04,Delhi,Petrol,96.72
2023-06-04,Mumbai,Petrol,106.31
2023-06-04,Chennai,Petrol,102.63
2023-06-04,Kolkata,Petrol,106.03
2023-06-04,Delhi,Diesel,89.62
2023-06-04,Mumbai,Diesel,94.27
2023-06-04,Chennai,Diesel,94.24
2023-06-04,Kolkata,Diesel,92.76
2023-06-03,Delhi,Petrol,96.72
2023-06-03,Mumbai,Petrol,106.31
2023-06-03,Chennai,Petrol,102.63
2023-06-03,Kolkata,Petrol,106.03
2023-06-03,Delhi,Diesel,89.62
2023-06-03,Mumbai,Diesel,94.27
2023-06-03,Chennai,Diesel,94.24
2023-06-03,Kolkata,Diesel,92.76
2023-06-02,Delhi,Petrol,96.72
2023-06-02,Mumbai,Petrol,106.31
2023-06-02,Chennai,Petrol,102.63
2023-06-02,Kolkata,Petrol,106.03
2023-06-02,Delhi,Diesel,89.62
2023-06-02,Mumbai,Diesel,94.27
2023-06-02,Chennai,Diesel,94.24
2023-06-02,Kolkata,Diesel,92.76
2023-06-01,Delhi,Petrol,96.72
2023-06-01,Mumbai,Petrol,106.31
2023-06-01,Chennai,Petrol,102.63
2023-06-01,Kolkata,Petrol,106.03
2023-06-01,Delhi,Diesel,89.62
2023-06-01,Mumbai,Diesel,94.27
2023-06-01,Chennai,Diesel,94.24
2023-06-01,Kolkata,Diesel,92.76
2023-05-31,Delhi,Petrol,96.72
2023-05-31,Mumbai,Petrol,106.31
2023-05-31,Chennai,Petrol,102.63
2023-05-31,Kolkata,Petrol,106.03
2023-05-31,Delhi,Diesel,89.62
2023-05-31,Mumbai,Diesel,94.27
2023-05-31,Chennai,Diesel,94.24
2023-05-31,Kolkata,Diesel,92.76
2023-05-30,Delhi,Petrol,96.72
2023-05-30,Mumbai,Petrol,106.31
2023-05-30,Chennai,Petrol,102.63
2023-05-30,Kolkata,Petrol,106.03
2023-05-30,Delhi,Diesel,89.62
2023-05-30,Mumbai,Diesel,94.27
2023-05-30,Chennai,Diesel,94.24
2023-05-30,Kolkata,Diesel,92.76
2023-05-29,Delhi,Petrol,96.72
2023-05-29,Mumbai,Petrol,106.31
2023-05-29,Chennai,Petrol,102.63
2023-05-29,Kolkata,Petrol,106.03
2023-05-29,Delhi,Diesel,89.62
2023-05-29,Mumbai,Diesel,94.27
2023-05-29,Chennai,Diesel,94.24
2023-05-29,Kolkata,Diesel,92.76
2023-05-28,Delhi,Petrol,96.72
2023-05-28,Mumbai,Petrol,106.31
2023-05-28,Chennai,Petrol,102.63
2023-05-28,Kolkata,Petrol,106.03
2023-05-28,Delhi,Diesel,89.62
2023-05-28,Mumbai,Diesel,94.27
2023-05-28,Chennai,Diesel,94.24
2023-05-28,Kolkata,Diesel,92.76
2023-05-27,Delhi,Petrol,96.72
2023-05-27,Mumbai,Petrol,106.31
2023-05-27,Chennai,Petrol,102.63
2023-05-27,Kolkata,Petrol,106.03
2023-05-27,Delhi,Diesel,89.62
2023-05-27,Mumbai,Diesel,94.27
2023-05-27,Chennai,Diesel,94.24
2023-05-27,Kolkata,Diesel,92.76
2023-05-26,Delhi,Petrol,96.72
2023-05-26,Mumbai,Petrol,106.31
2023-05-26,Chennai,Petrol,102.63
2023-05-26,Kolkata,Petrol,106.03
2023-05-26,Delhi,Diesel,89.62
2023-05-26,Mumbai,Diesel,94.27
2023-05-26,Chennai,Diesel,94.24
2023-05-26,Kolkata,Diesel,92.76
2023-05-25,Delhi,Petrol,96.72
2023-05-25,Mumbai,Petrol,106.31
2023-05-25,Chennai,Petrol,102.63
2023-05-25,Kolkata,Petrol,106.03
2023-05-25,Delhi,Diesel,89.62
2023-05-25,Mumbai,Diesel,94.27
2023-05-25,Chennai,Diesel,94.24
2023-05-25,Kolkata,Diesel,92.76
2023-05-24,Delhi,Petrol,96.72
2023-05-24,Mumbai,Petrol,106.31
2023-05-24,Chennai,Petrol,102.63
2023-05-24,Kolkata,Petrol,106.03
2023-05-24,Delhi,Diesel,89.62
2023-05-24,Mumbai,Diesel,94.27
2023-05-24,Chennai,Diesel,94.24
2023-05-24,Kolkata,Diesel,92.76
2023-05-23,Delhi,Petrol,96.72
2023-05-23,Mumbai,Petrol,106.31
2023-05-23,Chennai,Petrol,102.63
2023-05-23,Kolkata,Petrol,106.03
2023-05-23,Delhi,Diesel,89.62
2023-05-23,Mumbai,Diesel,94.27
2023-05-23,Chennai,Diesel,94.24
2023-05-23,Kolkata,Diesel,92.76
2023-05-22,Delhi,Petrol,96.72
2023-05-22,Mumbai,Petrol,106.31
2023-05-22,Chennai,Petrol,102.63
2023-05-22,Kolkata,Petrol,106.03
2023-05-22,Delhi,Diesel,89.62
2023-05-22,Mumbai,Diesel,94.27
2023-05-22,Chennai,Diesel,94.24
2023-05-22,Kolkata,Diesel,92.76
2023-05-21,Delhi,Petrol,96.72
2023-05-21,Mumbai,Petrol,106.31
2023-05-21,Chennai,Petrol,102.63
2023-05-21,Kolkata,Petrol,106.03
2023-05-21,Delhi,Diesel,89.62
2023-05-21,Mumbai,Diesel,94.27
2023-05-21,Chennai,Diesel,94.24
2023-05-21,Kolkata,Diesel,92.76
2023-05-20,Delhi,Petrol,96.72
2023-05-20,Mumbai,Petrol,106.31
2023-05-20,Chennai,Petrol,102.63
2023-05-20,Kolkata,Petrol,106.03
2023-05-20,Delhi,Diesel,89.62
2023-05-20,Mumbai,Diesel,94.27
2023-05-20,Chennai,Diesel,94.24
2023-05-20,Kolkata,Diesel,92.76
2023-05-19,Delhi,Petrol,96.72
2023-05-19,Mumbai,Petrol,106.31
2023-05-19,Chennai,Petrol,102.63
2023-05-19,Kolkata,Petrol,106.03
2023-05-19,Delhi,Diesel,89.62
2023-05-19,Mumbai,Diesel,94.27
2023-05-19,Chennai,Diesel,94.24
2023-05-19,Kolkata,Diesel,92.76
2023-05-18,Delhi,Petrol,96.72
2023-05-18,Mumbai,Petrol,106.31
2023-05-18,Chennai,Petrol,102.63
2023-05-18,Kolkata,Petrol,106.03
2023-05-18,Delhi,Diesel,89.62
2023-05-18,Mumbai,Diesel,94.27
2023-05-18,Chennai,Diesel,94.24
2023-05-18,Kolkata,Diesel,92.76
2023-05-17,Delhi,Petrol,96.72
2023-05-17,Mumbai,Petrol,106.31
2023-05-17,Chennai,Petrol,102.63
2023-05-17,Kolkata,Petrol,106.03
2023-05-17,Delhi,Diesel,89.62
2023-05-17,Mumbai,Diesel,94.27
2023-05-17,Chennai,Diesel,94.24
2023-05-17,Kolkata,Diesel,92.76
2023-05-16,Delhi,Petrol,96.72
2023-05-16,Mumbai,Petrol,106.31
2023-05-16,Chennai,Petrol,102.63
2023-05-16,Kolkata,Petrol,106.03
2023-05-16,Delhi,Diesel,89.62
2023-05-16,Mumbai,Diesel,94.27
2023-05-16,Chennai,Diesel,94.24
2023-05-16,Kolkata,Diesel,92.76
2023-05-15,Delhi,Petrol,96.72
2023-05-15,Mumbai,Petrol,106.31
2023-05-15,Chennai,Petrol,102.63
2023-05-15,Kolkata,Petrol,106.03
2023-05-15,Delhi,Diesel,89.62
2023-05-15,Mumbai,Diesel,94.27
2023-05-15,Chennai,Diesel,94.24
2023-05-15,Kolkata,Diesel,92.76
2023-05-14,Delhi,Petrol,96.72
2023-05-14,Mumbai,Petrol,106.31
2023-05-14,Chennai,Petrol,102.63
2023-05-14,Kolkata,Petrol,106.03
2023-05-14,Delhi,Diesel,89.62
2023-05-14,Mumbai,Diesel,94.27
2023-05-14,Chennai,Diesel,94.24
2023-05-14,Kolkata,Diesel,92.76
2023-05-13,Delhi,Petrol,96.72
2023-05-13,Mumbai,Petrol,106.31
2023-05-13,Chennai,Petrol,102.63
2023-05-13,Kolkata,Petrol,106.03
2023-05-13,Delhi,Diesel,89.62
2023-05-13,Mumbai,Diesel,94.27
2023-05-13,Chennai,Diesel,94.24
2023-05-13,Kolkata,Diesel,92.76
2023-05-12,Delhi,Petrol,96.72
2023-05-12,Mumbai,Petrol,106.31
2023-05-12,Chennai,Petrol,102.63
2023-05-12,Kolkata,Petrol,106.03
2023-05-12,Delhi,Diesel,89.62
2023-05-12,Mumbai,Diesel,94.27
2023-05-12,Chennai,Diesel,94.24
2023-05-12,Kolkata,Diesel,92.76
2023-05-11,Delhi,Petrol,96.72
2023-05-11,Mumbai,Petrol,106.31
2023-05-11,Chennai,Petrol,102.63
2023-05-11,Kolkata,Petrol,106.03
2023-05-11,Delhi,Diesel,89.62
2023-05-11,Mumbai,Diesel,94.27
2023-05-11,Chennai,Diesel,94.24
2023-05-11,Kolkata,Diesel,92.76
2023-05-10,Delhi,Petrol,96.72
2023-05-10,Mumbai,Petrol,106.31
2023-05-10,Chennai,Petrol,102.63
2023-05-10,Kolkata,Petrol,106.03
2023-05-10,Delhi,Diesel,89.62
2023-05-10,Mumbai,Diesel,94.27
2023-05-10,Chennai,Diesel,94.24
2023-05-10,Kolkata,Diesel,92.76
2023-05-09,Delhi,Petrol,96.72
2023-05-09,Mumbai,Petrol,106.31
2023-05-09,Chennai,Petrol,102.63
2023-05-09,Kolkata,Petrol,106.03
2023-05-09,Delhi,Diesel,89.62
2023-05-09,Mumbai,Diesel,94.27
2023-05-09,Chennai,Diesel,94.24
2023-05-09,Kolkata,Diesel,92.76
2023-05-08,Delhi,Petrol,96.72
2023-05-08,Mumbai,Petrol,106.31
2023-05-08,Chennai,Petrol,102.63
2023-05-08,Kolkata,Petrol,106.03
2023-05-08,Delhi,Diesel,89.62
2023-05-08,Mumbai,Diesel,94.27
2023-05-08,Chennai,Diesel,94.24
2023-05-08,Kolkata,Diesel,92.76
2023-05-07,Delhi,Petrol,96.72
2023-05-07,Mumbai,Petrol,106.31
2023-05-07,Chennai,Petrol,102.63
2023-05-07,Kolkata,Petrol,106.03
2023-05-07,Delhi,Diesel,89.62
2023-05-07,Mumbai,Diesel,94.27
2023-05-07,Chennai,Diesel,94.24
2023-05-07,Kolkata,Diesel,92.76
2023-05-06,Delhi,Petrol,96.72
2023-05-06,Mumbai,Petrol,106.31
2023-05-06,Chennai,Petrol,102.63
2023-05-06,Kolkata,Petrol,106.03
2023-05-06,Delhi,Diesel,89.62
2023-05-06,Mumbai,Diesel,94.27
2023-05-06,Chennai,Diesel,94.24
2023-05-06,Kolkata,Diesel,92.76
2023-05-05,Delhi,Petrol,96.72
2023-05-05,Mumbai,Petrol,106.31
2023-05-05,Chennai,Petrol,102.63
2023-05-05,Kolkata,Petrol,106.03
2023-05-05,Delhi,Diesel,89.62
2023-05-05,Mumbai,Diesel,94.27
2023-05-05,Chennai,Diesel,94.24
2023-05-05,Kolkata,Diesel,92.76
2023-05-04,Delhi,Petrol,96.72
2023-05-04,Mumbai,Petrol,106.31
2023-05-04,Chennai,Petrol,102.63
2023-05-04,Kolkata,Petrol,106.03
2023-05-04,Delhi,Diesel,89.62
2023-05-04,Mumbai,Diesel,94.27
2023-05-04,Chennai,Diesel,94.24
2023-05-04,Kolkata,Diesel,92.76
2023-05-03,Delhi,Petrol,96.72
2023-05-03,Mumbai,Petrol,106.31
2023-05-03,Chennai,Petrol,102.63
2023-05-03,Kolkata,Petrol,106.03
2023-05-03,Delhi,Diesel,89.62
2023-05-03,Mumbai,Diesel,94.27
2023-05-03,Chennai,Diesel,94.24
2023-05-03,Kolkata,Diesel,92.76
2023-05-02,Delhi,Petrol,96.72
2023-05-02,Mumbai,Petrol,106.31
2023-05-02,Chennai,Petrol,102.63
2023-05-02,Kolkata,Petrol,106.03
2023-05-02,Delhi,Diesel,89.62
2023-05-02,Mumbai,Diesel,94.27
2023-05-02,Chennai,Diesel,94.24
2023-05-02,Kolkata,Diesel,92.76
2023-05-01,Delhi,Petrol,96.72
2023-05-01,Mumbai,Petrol,106.31
2023-05-01,Chennai,Petrol,102.63
2023-05-01,Kolkata,Petrol,106.03
2023-05-01,Delhi,Diesel,89.62
2023-05-01,Mumbai,Diesel,94.27
2023-05-01,Chennai,Diesel,94.24
2023-05-01,Kolkata,Diesel,92.76
2023-04-30,Delhi,Petrol,96.72
2023-04-30,Mumbai,Petrol,106.31
2023-04-30,Chennai,Petrol,102.63
2023-04-30,Kolkata,Petrol,106.03
2023-04-30,Delhi,Diesel,89.62
2023-04-30,Mumbai,Diesel,94.27
2023-04-30,Chennai,Diesel,94.24
2023-04-30,Kolkata,Diesel,92.76
2023-04-29,Delhi,Petrol,96.72
2023-04-29,Mumbai,Petrol,106.31
2023-04-29,Chennai,Petrol,102.63
2023-04-29,Kolkata,Petrol,106.03
2023-04-29,Delhi,Diesel,89.62
2023-04-29,Mumbai,Diesel,94.27
2023-04-29,Chennai,Diesel,94.24
2023-04-29,Kolkata,Diesel,92.76
2023-04-28,Delhi,Petrol,96.72
2023-04-28,Mumbai,Petrol,106.31
2023-04-28,Chennai,Petrol,102.63
2023-04-28,Kolkata,Petrol,106.03
2023-04-28,Delhi,Diesel,89.62
2023-04-28,Mumbai,Diesel,94.27
2023-04-28,Chennai,Diesel,94.24
2023-04-28,Kolkata,Diesel,92.76
2023-04-27,Delhi,Petrol,96.72
2023-04-27,Mumbai,Petrol,106.31
2023-04-27,Chennai,Petrol,102.63
2023-04-27,Kolkata,Petrol,106.03
2023-04-27,Delhi,Diesel,89.62
2023-04-27,Mumbai,Diesel,94.27
2023-04-27,Chennai,Diesel,94.24
2023-04-27,Kolkata,Diesel,92.76
2023-04-26,Delhi,Petrol,96.72
2023-04-26,Mumbai,Petrol,106.31
2023-04-26,Chennai,Petrol,102.63
2023-04-26,Kolkata,Petrol,106.03
2023-04-26,Delhi,Diesel,89.62
2023-04-26,Mumbai,Diesel,94.27
2023-04-26,Chennai,Diesel,94.24
2023-04-26,Kolkata,Diesel,92.76
2023-04-25,Delhi,Petrol,96.72
2023-04-25,Mumbai,Petrol,106.31
2023-04-25,Chennai,Petrol,102.63
2023-04-25,Kolkata,Petrol,106.03
2023-04-25,Delhi,Diesel,89.62
2023-04-25,Mumbai,Diesel,94.27
2023-04-25,Chennai,Diesel,94.24
2023-04-25,Kolkata,Diesel,92.76
2023-04-24,Delhi,Petrol,96.72
2023-04-24,Mumbai,Petrol,106.31
2023-04-24,Chennai,Petrol,102.63
2023-04-24,Kolkata,Petrol,106.03
2023-04-24,Delhi,Diesel,89.62
2023-04-24,Mumbai,Diesel,94.27
2023-04-24,Chennai,Diesel,94.24
2023-04-24,Kolkata,Diesel,92.76
2023-04-23,Delhi,Petrol,96.72
2023-04-23,Mumbai,Petrol,106.31
2023-04-23,Chennai,Petrol,102.63
2023-04-23,Kolkata,Petrol,106.03
2023-04-23,Delhi,Diesel,89.62
2023-04-23,Mumbai,Diesel,94.27
2023-04-23,Chennai,Diesel,94.24
2023-04-23,Kolkata,Diesel,92.76
2023-04-22,Delhi,Petrol,96.72
2023-04-22,Mumbai,Petrol,106.31
2023-04-22,Chennai,Petrol,102.63
2023-04-22,Kolkata,Petrol,106.03
2023-04-22,Delhi,Diesel,89.62
2023-04-22,Mumbai,Diesel,94.27
2023-04-22,Chennai,Diesel,94.24
2023-04-22,Kolkata,Diesel,92.76
2023-04-21,Delhi,Petrol,96.72
2023-04-21,Mumbai,Petrol,106.31
2023-04-21,Chennai,Petrol,102.63
2023-04-21,Kolkata,Petrol,106.03
2023-04-21,Delhi,Diesel,89.62
2023-04-21,Mumbai,Diesel,94.27
2023-04-21,Chennai,Diesel,94.24
2023-04-21,Kolkata,Diesel,92.76
2023-04-20,Delhi,Petrol,96.72
2023-04-20,Mumbai,Petrol,106.31
2023-04-20,Chennai,Petrol,102.63
2023-04-20,Kolkata,Petrol,106.03
2023-04-20,Delhi,Diesel,89.62
2023-04-20,Mumbai,Diesel,94.27
2023-04-20,Chennai,Diesel,94.24
2023-04-20,Kolkata,Diesel,92.76
2023-04-19,Delhi,Petrol,96.72
2023-04-19,Mumbai,Petrol,106.31
2023-04-19,Chennai,Petrol,102.63
2023-04-19,Kolkata,Petrol,106.03
2023-04-19,Delhi,Diesel,89.62
2023-04-19,Mumbai,Diesel,94.27
2023-04-19,Chennai,Diesel,94.24
2023-04-19,Kolkata,Diesel,92.76
2023-04-18,Delhi,Petrol,96.72
2023-04-18,Mumbai,Petrol,106.31
2023-04-18,Chennai,Petrol,102.63
2023-04-18,Kolkata,Petrol,106.03
2023-04-18,Delhi,Diesel,89.62
2023-04-18,Mumbai,Diesel,94.27
2023-04-18,Chennai,Diesel,94.24
2023-04-18,Kolkata,Diesel,92.76
2023-04-17,Delhi,Petrol,96.72
2023-04-17,Mumbai,Petrol,106.31
2023-04-17,Chennai,Petrol,102.63
2023-04-17,Kolkata,Petrol,106.03
2023-04-17,Delhi,Diesel,89.62
2023-04-17,Mumbai,Diesel,94.27
2023-04-17,Chennai,Diesel,94.24
2023-04-17,Kolkata,Diesel,92.76
2023-04-16,Delhi,Petrol,96.72
2023-04-16,Mumbai,Petrol,106.31
2023-04-16,Chennai,Petrol,102.63
2023-04-16,Kolkata,Petrol,106.03
2023-04-16,Delhi,Diesel,89.62
2023-04-16,Mumbai,Diesel,94.27
2023-04-16,Chennai,Diesel,94.24
2023-04-16,Kolkata,Diesel,92.76
2023-04-15,Delhi,Petrol,96.72
2023-04-15,Mumbai,Petrol,106.31
2023-04-15,Chennai,Petrol,102.63
2023-04-15,Kolkata,Petrol,106.03
2023-04-15,Delhi,Diesel,89.62
2023-04-15,Mumbai,Diesel,94.27
2023-04-15,Chennai,Diesel,94.24
2023-04-15,Kolkata,Diesel,92.76
2023-04-14,Delhi,Petrol,96.72
2023-04-14,Mumbai,Petrol,106.31
2023-04-14,Chennai,Petrol,102.63
